start_genconfig
beam_e,11.0,GeV
theta_bb,33.0,&deg;
theta_sbs,14.8,&deg;
dist_bb,1.55,m
dist_mag,3.1,m
dist_hcal,17.0,m
bdl,0.99,Tm
golden,no
intFieldMap,1.73824,Tm
magScale,0.569541605301915,
Q2,13.5,GeV^2
comment,&int;Bdl=0.99Tm, dhcal=17.0m
end_genconfig
start_hcal_voffset_config
hcal_voffset,0.00000000,cm
pn_vertical_sep,46.50048724,cm
total_sigma_proton,0.00328455,pb
total_solid_proton,31.20976104,msr
total_sigma_neutron,0.00128475,pb
total_solid_neutron,31.19993896,msr
thetapq_radius,17.80235837,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00001098,0.00000450,0.00175778,0.00068798,0.11118610,0.11596798,16.99034271,16.99023644
exclusion_zone,2.50000000,0.00000946,0.00000390,0.00174636,0.00068351,0.09575984,0.10044452,16.88146095,16.88135505
exclusion_zone,5.00000000,0.00000750,0.00000312,0.00171712,0.00067207,0.07568147,0.08011268,16.60202804,16.60192313
exclusion_zone,7.50000000,0.00000572,0.00000240,0.00166159,0.00065034,0.05760665,0.06161586,16.06881743,16.06871621
exclusion_zone,10.00000000,0.00000426,0.00000181,0.00156322,0.00061184,0.04267793,0.04612951,15.11989889,15.11980098
exclusion_zone,12.50000000,0.00000310,0.00000133,0.00140334,0.00054926,0.03099218,0.03386798,13.57027261,13.57018204
exclusion_zone,15.00000000,0.00000220,0.00000096,0.00117928,0.00046155,0.02195276,0.02426292,11.39258669,11.39252110
exclusion_zone,17.50000000,0.00000153,0.00000067,0.00091150,0.00035673,0.01522857,0.01701008,8.79010670,8.79006370
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,15.00000000,cm
pn_vertical_sep,46.47792315,cm
total_sigma_proton,0.00329396,pb
total_solid_proton,31.18957779,msr
total_sigma_neutron,0.00128838,pb
total_solid_neutron,31.18506393,msr
thetapq_radius,17.80235837,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00001093,0.00000447,0.00176140,0.00068930,0.10973015,0.11426183,16.95018767,16.95014008
exclusion_zone,2.50000000,0.00000940,0.00000387,0.00174999,0.00068484,0.09431873,0.09880690,16.84211840,16.84207118
exclusion_zone,5.00000000,0.00000746,0.00000309,0.00172080,0.00067342,0.07449533,0.07880349,16.56504773,16.56500135
