start_genconfig
exclusion_zone,5.00000000,0.00002968,0.00001100,0.01532048,0.00545381,0.06048276,0.06271988,30.58938701,30.58934062
exclusion_zone,7.50000000,0.00002287,0.00000855,0.01505309,0.00535863,0.04659859,0.04873551,30.05718708,30.05714151
exclusion_zone,10.00000000,0.00001708,0.00000647,0.01460675,0.00519974,0.03478537,0.03682170,29.16803804,29.16799394
exclusion_zone,12.50000000,0.00001248,0.00000480,0.01387119,0.00493791,0.02538103,0.02724313,27.70291483,27.70287288
exclusion_zone,15.00000000,0.00000888,0.00000346,0.01268754,0.00451655,0.01803001,0.01963275,25.34163379,25.34159550
exclusion_zone,17.50000000,0.00000612,0.00000243,0.01096438,0.00390313,0.01241077,0.01377239,21.89826348,21.89823038
exclusion_zone,20.00000000,0.00000411,0.00000166,0.00880134,0.00313312,0.00832653,0.00942845,17.57220983,17.57218333
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,30.00000000,cm
pn_vertical_sep,56.56815701,cm
total_sigma_proton,0.02214574,pb
total_solid_proton,43.99264311,msr
total_sigma_neutron,0.00788217,pb
total_solid_neutron,43.98627446,msr
thetapq_radius,21.11848395,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00004388,0.00001569,0.01552870,0.00552813,0.08930412,0.08961938,31.00443170,31.00438406
exclusion_zone,2.50000000,0.00003805,0.00001361,0.01546898,0.00550687,0.07734450,0.07765979,30.88570560,30.88565818
exclusion_zone,5.00000000,0.00003064,0.00001098,0.01532037,0.00545396,0.06227660,0.06259193,30.58989932,30.58985237
exclusion_zone,7.50000000,0.00002380,0.00000854,0.01505317,0.00535884,0.04834847,0.04866381,30.05802790,30.05798175
exclusion_zone,10.00000000,0.00001796,0.00000646,0.01460729,0.00520012,0.03646121,0.03677656,29.16978531,29.16974073
exclusion_zone,12.50000000,0.00001326,0.00000479,0.01387255,0.00493856,0.02688500,0.02720035,27.70617818,27.70613595
exclusion_zone,15.00000000,0.00000953,0.00000346,0.01268995,0.00451756,0.01929084,0.01960094,25.34688394,25.34684526
exclusion_zone,17.50000000,0.00000664,0.00000242,0.01096783,0.00390449,0.01345151,0.01374846,21.90547456,21.90544100
exclusion_zone,20.00000000,0.00000451,0.00000166,0.00880555,0.00313472,0.00914183,0.00941248,17.58079536,17.58076836
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,45.00000000,cm
pn_vertical_sep,56.56776231,cm
total_sigma_proton,0.02211396,pb
total_solid_proton,43.93987682,msr
total_sigma_neutron,0.00786752,pb
total_solid_neutron,43.91347618,msr
thetapq_radius,21.11848395,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00004395,0.00001565,0.01550631,0.00552040,0.08943776,0.08945857,30.96726236,30.96719448
exclusion_zone,2.50000000,0.00003814,0.00001359,0.01544686,0.00549923,0.07750961,0.07753043,30.84903272,30.84896514
exclusion_zone,5.00000000,0.00003075,0.00001096,0.01529907,0.00544662,0.06247077,0.06249164,30.55474263,30.55467576
exclusion_zone,7.50000000,0.00002393,0.00000853,0.01503312,0.00535194,0.04857939,0.04860033,30.02519911,30.02513328
exclusion_zone,10.00000000,0.00001809,0.00000645,0.01458933,0.00519395,0.03668924,0.03671020,29.14091105,29.14084762
exclusion_zone,12.50000000,0.00001341,0.00000478,0.01385851,0.00493378,0.02714502,0.02716602,27.68474884,27.68468863
exclusion_zone,15.00000000,0.00000967,0.00000345,0.01268142,0.00451473,0.01954824,0.01956929,25.33581539,25.33576068
exclusion_zone,17.50000000,0.00000678,0.00000242,0.01096527,0.00390376,0.01370623,0.01372730,21.90546233,21.90541526
exclusion_zone,20.00000000,0.00000464,0.00000166,0.00880850,0.00313591,0.00937555,0.00939663,17.59079374,17.59075614
end_hcal_voffset_config
